Patch,Hero,Ability,Cluster
7.33,npc_dota_hero_dark_seer,dark_seer_wall_of_replica,42
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_7,0
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_5,0
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_2,0
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_6,0
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_13,0
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer,0
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_14,0
7.33,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_3,0
7.33,npc_dota_hero_clinkz,clinkz_strafe,14
7.33,npc_dota_hero_clinkz,clinkz_tar_bomb,45
7.33,npc_dota_hero_clinkz,clinkz_death_pact,40
7.33,npc_dota_hero_clinkz,clinkz_burning_army,40
7.33,npc_dota_hero_clinkz,clinkz_burning_barrage,40
7.33,npc_dota_hero_clinkz,clinkz_wind_walk,51
7.33,npc_dota_hero_clinkz,special_bonus_unique_clinkz_1,51
7.33,npc_dota_hero_clinkz,special_bonus_unique_clinkz_10,51
7.33,npc_dota_hero_clinkz,special_bonus_attack_range_75,51
7.33,npc_dota_hero_clinkz,special_bonus_unique_clinkz_9,51
7.33,npc_dota_hero_clinkz,special_bonus_unique_clinkz_8,51
7.33,npc_dota_hero_clinkz,special_bonus_unique_clinkz_7,51
7.33,npc_dota_hero_clinkz,special_bonus_unique_clinkz_4,51
7.33,npc_dota_hero_clinkz,special_bonus_unique_clinkz_3,51
7.33,npc_dota_hero_omniknight,omniknight_purification,65
7.33,npc_dota_hero_omniknight,omniknight_martyr,28
7.33,npc_dota_hero_omniknight,omniknight_hammer_of_purity,0
7.33,npc_dota_hero_omniknight,generic_hidden,0
7.33,npc_dota_hero_omniknight,generic_hidden,0
7.33,npc_dota_hero_omniknight,omniknight_guardian_angel,21
7.33,npc_dota_hero_omniknight,special_bonus_unique_omniknight_5,0
7.33,npc_dota_hero_omniknight,special_bonus_attack_base_damage_50,0
7.33,npc_dota_hero_omniknight,special_bonus_unique_omniknight_6,0
7.33,npc_dota_hero_omniknight,special_bonus_unique_omniknight_7,0
7.33,npc_dota_hero_omniknight,special_bonus_unique_omniknight_2,0
7.33,npc_dota_hero_omniknight,special_bonus_unique_omniknight_3,0
7.33,npc_dota_hero_omniknight,special_bonus_unique_omniknight_1,0
7.33,npc_dota_hero_omniknight,special_bonus_unique_omniknight_4,0
7.33,npc_dota_hero_enchantress,enchantress_impetus,22
7.33,npc_dota_hero_enchantress,enchantress_enchant,46
7.33,npc_dota_hero_enchantress,enchantress_natures_attendants,24
7.33,npc_dota_hero_enchantress,enchantress_bunny_hop,51
7.33,npc_dota_hero_enchantress,enchantress_little_friends,14
7.33,npc_dota_hero_enchantress,enchantress_untouchable,51
7.33,npc_dota_hero_enchantress,special_bonus_magic_resistance_8,51
7.33,npc_dota_hero_enchantress,special_bonus_unique_enchantress_6,51
7.33,npc_dota_hero_enchantress,special_bonus_attack_damage_45,51
7.33,npc_dota_hero_enchantress,special_bonus_unique_enchantress_2,51
7.33,npc_dota_hero_enchantress,special_bonus_unique_enchantress_3,51
7.33,npc_dota_hero_enchantress,special_bonus_unique_enchantress_enchant_health_damage,51
7.33,npc_dota_hero_enchantress,special_bonus_unique_enchantress_4,51
7.33,npc_dota_hero_enchantress,special_bonus_unique_enchantress_5,51
7.33,npc_dota_hero_huskar,huskar_inner_fire,61
7.33,npc_dota_hero_huskar,huskar_burning_spear,58
7.33,npc_dota_hero_huskar,huskar_berserkers_blood,58
7.33,npc_dota_hero_huskar,generic_hidden,58
7.33,npc_dota_hero_huskar,generic_hidden,58
7.33,npc_dota_hero_huskar,huskar_life_break,45
7.33,npc_dota_hero_huskar,special_bonus_unique_huskar_3,58
7.33,npc_dota_hero_huskar,special_bonus_unique_huskar_4,58
7.33,npc_dota_hero_huskar,special_bonus_unique_huskar_2,58
7.33,npc_dota_hero_huskar,special_bonus_lifesteal_15,58
7.33,npc_dota_hero_huskar,special_bonus_unique_huskar_6,58
7.33,npc_dota_hero_huskar,special_bonus_unique_huskar_7,58
7.33,npc_dota_hero_huskar,special_bonus_unique_huskar,58
7.33,npc_dota_hero_huskar,special_bonus_unique_huskar_5,58
7.33,npc_dota_hero_night_stalker,night_stalker_void,22
7.33,npc_dota_hero_night_stalker,night_stalker_crippling_fear,32
7.33,npc_dota_hero_night_stalker,night_stalker_hunter_in_the_night,0
7.33,npc_dota_hero_night_stalker,generic_hidden,0
7.33,npc_dota_hero_night_stalker,generic_hidden,0
7.33,npc_dota_hero_night_stalker,night_stalker_darkness,0
7.33,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_4,0
7.33,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_7,0
7.33,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_3,0
7.33,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_hunter_status_resist,0
7.33,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_6,0
7.33,npc_dota_hero_night_stalker,special_bonus_strength_20,0
7.33,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_2,0
7.33,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker,0
7.33,npc_dota_hero_broodmother,broodmother_insatiable_hunger,0
7.33,npc_dota_hero_broodmother,broodmother_spin_web,14
7.33,npc_dota_hero_broodmother,broodmother_silken_bola,11
7.33,npc_dota_hero_broodmother,broodmother_sticky_snare,0
7.33,npc_dota_hero_broodmother,generic_hidden,0
7.33,npc_dota_hero_broodmother,broodmother_spawn_spiderlings,26
7.33,npc_dota_hero_broodmother,special_bonus_unique_broodmother_3,0
7.33,npc_dota_hero_broodmother,special_bonus_unique_broodmother_6,0
7.33,npc_dota_hero_broodmother,special_bonus_unique_broodmother_5,0
7.33,npc_dota_hero_broodmother,special_bonus_unique_broodmother_7,0
7.33,npc_dota_hero_broodmother,special_bonus_unique_broodmother_2,0
7.33,npc_dota_hero_broodmother,special_bonus_attack_speed_35,0
7.33,npc_dota_hero_broodmother,special_bonus_unique_broodmother_1,0
7.33,npc_dota_hero_broodmother,special_bonus_unique_broodmother_4,0
7.33,npc_dota_hero_bounty_hunter,bounty_hunter_shuriken_toss,47
7.33,npc_dota_hero_bounty_hunter,bounty_hunter_jinada,0
7.33,npc_dota_hero_bounty_hunter,bounty_hunter_wind_walk,28
7.33,npc_dota_hero_bounty_hunter,generic_hidden,0
7.33,npc_dota_hero_bounty_hunter,generic_hidden,0
7.33,npc_dota_hero_bounty_hunter,bounty_hunter_track,14
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_5,0
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_4,0
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_9,0
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_6,0
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_8,0
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter,0
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_7,0
7.33,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_3,0
7.33,npc_dota_hero_weaver,weaver_the_swarm,39
7.33,npc_dota_hero_weaver,weaver_shukuchi,24
7.33,npc_dota_hero_weaver,weaver_geminate_attack,21
7.33,npc_dota_hero_weaver,generic_hidden,51
7.33,npc_dota_hero_weaver,generic_hidden,51
7.33,npc_dota_hero_weaver,weaver_time_lapse,46
7.33,npc_dota_hero_weaver,special_bonus_unique_weaver_1,51
7.33,npc_dota_hero_weaver,special_bonus_strength_9,51
7.33,npc_dota_hero_weaver,special_bonus_mana_break_20,51
7.33,npc_dota_hero_weaver,special_bonus_unique_weaver_4,51
7.33,npc_dota_hero_weaver,special_bonus_unique_weaver_2,51
7.33,npc_dota_hero_weaver,special_bonus_unique_weaver_3,51
7.33,npc_dota_hero_weaver,special_bonus_unique_weaver_6,51
7.33,npc_dota_hero_weaver,special_bonus_unique_weaver_5,51
7.33,npc_dota_hero_jakiro,jakiro_dual_breath,45
7.33,npc_dota_hero_jakiro,jakiro_ice_path,40
7.33,npc_dota_hero_jakiro,jakiro_liquid_fire,46
7.33,npc_dota_hero_jakiro,jakiro_liquid_ice,46
7.33,npc_dota_hero_jakiro,generic_hidden,12
7.33,npc_dota_hero_jakiro,jakiro_macropyre,42
7.33,npc_dota_hero_jakiro,special_bonus_attack_range_275,12
7.33,npc_dota_hero_jakiro,special_bonus_unique_jakiro_dualbreath_slow,12
7.33,npc_dota_hero_jakiro,special_bonus_unique_jakiro_4,12
7.33,npc_dota_hero_jakiro,special_bonus_hp_325,12
7.33,npc_dota_hero_jakiro,special_bonus_unique_jakiro,12
7.33,npc_dota_hero_jakiro,special_bonus_unique_jakiro_7,12
7.33,npc_dota_hero_jakiro,special_bonus_unique_jakiro_2,12
7.33,npc_dota_hero_jakiro,special_bonus_unique_jakiro_6,12
7.33,npc_dota_hero_batrider,batrider_sticky_napalm,65
7.33,npc_dota_hero_batrider,batrider_flamebreak,26
7.33,npc_dota_hero_batrider,batrider_firefly,51
7.33,npc_dota_hero_batrider,batrider_sticky_napalm_application_damage,51
7.33,npc_dota_hero_batrider,generic_hidden,51
7.33,npc_dota_hero_batrider,batrider_flaming_lasso,61
7.33,npc_dota_hero_batrider,special_bonus_unique_batrider_7,51
7.33,npc_dota_hero_batrider,special_bonus_unique_batrider_3,51
7.33,npc_dota_hero_batrider,special_bonus_movement_speed_20,51
7.33,npc_dota_hero_batrider,special_bonus_unique_batrider_6,51
7.33,npc_dota_hero_batrider,special_bonus_unique_batrider_1,51
7.33,npc_dota_hero_batrider,special_bonus_unique_batrider_5,51
7.33,npc_dota_hero_batrider,special_bonus_unique_batrider_4,51
7.33,npc_dota_hero_batrider,special_bonus_unique_batrider_2,51
7.33,npc_dota_hero_chen,chen_penitence,45
7.33,npc_dota_hero_chen,chen_holy_persuasion,46
7.33,npc_dota_hero_chen,chen_divine_favor,21
7.33,npc_dota_hero_chen,generic_hidden,12
7.33,npc_dota_hero_chen,generic_hidden,12
7.33,npc_dota_hero_chen,chen_hand_of_god,24
7.33,npc_dota_hero_chen,special_bonus_unique_chen_11,12
7.33,npc_dota_hero_chen,special_bonus_unique_chen_3,12
7.33,npc_dota_hero_chen,special_bonus_unique_chen_5,12
7.33,npc_dota_hero_chen,special_bonus_unique_chen_8,12
7.33,npc_dota_hero_chen,special_bonus_unique_chen_7,12
7.33,npc_dota_hero_chen,special_bonus_unique_chen_4,12
7.33,npc_dota_hero_chen,special_bonus_unique_chen_12,12
7.33,npc_dota_hero_chen,special_bonus_unique_chen_2,12
7.33,npc_dota_hero_spectre,spectre_spectral_dagger,20
7.33,npc_dota_hero_spectre,spectre_desolate,32
7.33,npc_dota_hero_spectre,spectre_dispersion,53
7.33,npc_dota_hero_spectre,spectre_reality,0
7.33,npc_dota_hero_spectre,spectre_haunt_single,0
7.33,npc_dota_hero_spectre,spectre_haunt,0
7.33,npc_dota_hero_spectre,special_bonus_unique_spectre,0
7.33,npc_dota_hero_spectre,special_bonus_all_stats_5,0
7.33,npc_dota_hero_spectre,special_bonus_unique_spectre_2,0
7.33,npc_dota_hero_spectre,special_bonus_unique_spectre_6,0
7.33,npc_dota_hero_spectre,special_bonus_hp_350,0
7.33,npc_dota_hero_spectre,special_bonus_unique_spectre_3,0
7.33,npc_dota_hero_spectre,special_bonus_unique_spectre_4,0
7.33,npc_dota_hero_spectre,special_bonus_unique_spectre_5,0
7.33,npc_dota_hero_doom_bringer,doom_bringer_devour,12
7.33,npc_dota_hero_doom_bringer,doom_bringer_scorched_earth,14
7.33,npc_dota_hero_doom_bringer,doom_bringer_infernal_blade,12
7.33,npc_dota_hero_doom_bringer,doom_bringer_empty1,12
7.33,npc_dota_hero_doom_bringer,doom_bringer_empty2,12
7.33,npc_dota_hero_doom_bringer,doom_bringer_doom,46
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_3,12
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_4,12
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_6,12
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_2,12
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_9,12
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_10,12
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_1,12
7.33,npc_dota_hero_doom_bringer,special_bonus_unique_doom_11,12
7.33,npc_dota_hero_ancient_apparition,ancient_apparition_cold_feet,28
7.33,npc_dota_hero_ancient_apparition,ancient_apparition_ice_vortex,42
7.33,npc_dota_hero_ancient_apparition,ancient_apparition_chilling_touch,0
7.33,npc_dota_hero_ancient_apparition,generic_hidden,0
7.33,npc_dota_hero_ancient_apparition,generic_hidden,0
7.33,npc_dota_hero_ancient_apparition,ancient_apparition_ice_blast,49
7.33,npc_dota_hero_ancient_apparition,ancient_apparition_ice_blast_release,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_7,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_8,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_3,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_1,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_4,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_2,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_6,0
7.33,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_5,0
7.33,npc_dota_hero_ursa,ursa_earthshock,32
7.33,npc_dota_hero_ursa,ursa_overpower,0
7.33,npc_dota_hero_ursa,ursa_fury_swipes,0
7.33,npc_dota_hero_ursa,generic_hidden,0
7.33,npc_dota_hero_ursa,generic_hidden,0
7.33,npc_dota_hero_ursa,ursa_enrage,0
7.33,npc_dota_hero_ursa,special_bonus_unique_ursa_4,0
7.33,npc_dota_hero_ursa,special_bonus_mp_regen_175,0
7.33,npc_dota_hero_ursa,special_bonus_unique_ursa_earthshock_furyswipes,0
7.33,npc_dota_hero_ursa,special_bonus_unique_ursa_8,0
7.33,npc_dota_hero_ursa,special_bonus_unique_ursa_2,0
7.33,npc_dota_hero_ursa,special_bonus_unique_ursa,0
7.33,npc_dota_hero_ursa,special_bonus_unique_ursa_enrage_radius,0
7.33,npc_dota_hero_ursa,special_bonus_unique_ursa_7,0
7.33,npc_dota_hero_spirit_breaker,spirit_breaker_charge_of_darkness,32
7.33,npc_dota_hero_spirit_breaker,spirit_breaker_bulldoze,0
7.33,npc_dota_hero_spirit_breaker,spirit_breaker_greater_bash,0
7.33,npc_dota_hero_spirit_breaker,spirit_breaker_planar_pocket,21
7.33,npc_dota_hero_spirit_breaker,generic_hidden,0
7.33,npc_dota_hero_spirit_breaker,spirit_breaker_nether_strike,22
7.33,npc_dota_hero_spirit_breaker,special_bonus_night_vision_500,0
7.33,npc_dota_hero_spirit_breaker,special_bonus_armor_4,0
7.33,npc_dota_hero_spirit_breaker,special_bonus_unique_spirit_breaker_2,0
7.33,npc_dota_hero_spirit_breaker,special_bonus_attack_damage_40,0
7.33,npc_dota_hero_spirit_breaker,special_bonus_unique_spirit_breaker_1,0
7.33,npc_dota_hero_spirit_breaker,special_bonus_unique_spirit_breaker_4,0
7.33,npc_dota_hero_spirit_breaker,special_bonus_unique_spirit_breaker_3,0
7.33,npc_dota_hero_spirit_breaker,special_bonus_unique_spirit_breaker_shield,0
7.33,npc_dota_hero_gyrocopter,gyrocopter_rocket_barrage,13
7.33,npc_dota_hero_gyrocopter,gyrocopter_homing_missile,56
7.33,npc_dota_hero_gyrocopter,gyrocopter_flak_cannon,13
7.33,npc_dota_hero_gyrocopter,generic_hidden,13
7.33,npc_dota_hero_gyrocopter,generic_hidden,13
7.33,npc_dota_hero_gyrocopter,gyrocopter_call_down,56
7.33,npc_dota_hero_gyrocopter,special_bonus_unique_gyrocopter_4,13
7.33,npc_dota_hero_gyrocopter,special_bonus_hp_200,13
7.33,npc_dota_hero_gyrocopter,special_bonus_unique_gyrocopter_6,13
7.33,npc_dota_hero_gyrocopter,special_bonus_unique_gyrocopter_2,13
7.33,npc_dota_hero_gyrocopter,special_bonus_unique_gyrocopter_flak_cannon_bonus_damage,13
7.33,npc_dota_hero_gyrocopter,special_bonus_unique_gyrocopter_3,13
7.33,npc_dota_hero_gyrocopter,special_bonus_unique_gyrocopter_1,13
7.33,npc_dota_hero_gyrocopter,special_bonus_unique_gyrocopter_5,13
7.33,npc_dota_hero_alchemist,alchemist_acid_spray,14
7.33,npc_dota_hero_alchemist,alchemist_unstable_concoction,22
7.33,npc_dota_hero_alchemist,alchemist_corrosive_weaponry,0
7.33,npc_dota_hero_alchemist,alchemist_berserk_potion,26
7.33,npc_dota_hero_alchemist,alchemist_goblins_greed,0
7.33,npc_dota_hero_alchemist,alchemist_chemical_rage,0
7.33,npc_dota_hero_alchemist,alchemist_unstable_concoction_throw,26
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist_5,0
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist,0
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist_3,0
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist_7,0
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist_8,0
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist_2,0
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist_6,0
7.33,npc_dota_hero_alchemist,special_bonus_unique_alchemist_4,0
7.33,npc_dota_hero_invoker,invoker_quas,51
7.33,npc_dota_hero_invoker,invoker_wex,51
7.33,npc_dota_hero_invoker,invoker_exort,51
7.33,npc_dota_hero_invoker,invoker_empty1,51
7.33,npc_dota_hero_invoker,invoker_empty2,51
7.33,npc_dota_hero_invoker,invoker_invoke,51
7.33,npc_dota_hero_invoker,invoker_cold_snap,40
7.33,npc_dota_hero_invoker,invoker_ghost_walk,53
7.33,npc_dota_hero_invoker,invoker_tornado,20
7.33,npc_dota_hero_invoker,invoker_emp,14
7.33,npc_dota_hero_invoker,invoker_alacrity,46
7.33,npc_dota_hero_invoker,invoker_chaos_meteor,46
7.33,npc_dota_hero_invoker,invoker_sun_strike,61
7.33,npc_dota_hero_invoker,invoker_forge_spirit,51
7.33,npc_dota_hero_invoker,invoker_ice_wall,51
7.33,npc_dota_hero_invoker,invoker_deafening_blast,26
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_ice_wall_dps,51
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_3,51
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_11,51
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_9,51
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_additional_chaos_meteors,51
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_5,51
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_2,51
7.33,npc_dota_hero_invoker,special_bonus_unique_invoker_13,51
7.33,npc_dota_hero_silencer,silencer_curse_of_the_silent,14
7.33,npc_dota_hero_silencer,silencer_glaives_of_wisdom,46
7.33,npc_dota_hero_silencer,silencer_last_word,34
7.33,npc_dota_hero_silencer,generic_hidden,51
7.33,npc_dota_hero_silencer,generic_hidden,51
7.33,npc_dota_hero_silencer,silencer_global_silence,24
7.33,npc_dota_hero_silencer,special_bonus_unique_silencer,51
7.33,npc_dota_hero_silencer,special_bonus_attack_speed_20,51
7.33,npc_dota_hero_silencer,special_bonus_unique_silencer_7,51
7.33,npc_dota_hero_silencer,special_bonus_unique_silencer_4,51
7.33,npc_dota_hero_silencer,special_bonus_unique_silencer_3,51
7.33,npc_dota_hero_silencer,special_bonus_unique_silencer_arcane_curse_undispellable,51
7.33,npc_dota_hero_silencer,special_bonus_unique_silencer_glaives_bounces,51
7.33,npc_dota_hero_silencer,special_bonus_unique_silencer_2,51
7.33,npc_dota_hero_obsidian_destroyer,obsidian_destroyer_arcane_orb,46
7.33,npc_dota_hero_obsidian_destroyer,obsidian_destroyer_astral_imprisonment,22
7.33,npc_dota_hero_obsidian_destroyer,obsidian_destroyer_equilibrium,15
7.33,npc_dota_hero_obsidian_destroyer,generic_hidden,51
7.33,npc_dota_hero_obsidian_destroyer,generic_hidden,51
7.33,npc_dota_hero_obsidian_destroyer,obsidian_destroyer_sanity_eclipse,3
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_hp_200,51
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_attack_speed_20,51
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_unique_outworld_devourer_astral_castrange,51
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_movement_speed_30,51
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_strength_20,51
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_unique_outworld_devourer_4,51
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_unique_outworld_devourer,51
7.33,npc_dota_hero_obsidian_destroyer,special_bonus_unique_outworld_devourer_5,51
7.33,npc_dota_hero_lycan,lycan_summon_wolves,0
7.33,npc_dota_hero_lycan,lycan_howl,66
7.33,npc_dota_hero_lycan,lycan_feral_impulse,0
7.33,npc_dota_hero_lycan,lycan_wolf_bite,21
7.33,npc_dota_hero_lycan,generic_hidden,0
7.33,npc_dota_hero_lycan,lycan_shapeshift,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_6,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_3,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_7,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_8,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_1,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_4,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_2,0
7.33,npc_dota_hero_lycan,special_bonus_unique_lycan_5,0
7.33,npc_dota_hero_brewmaster,brewmaster_thunder_clap,32
7.33,npc_dota_hero_brewmaster,brewmaster_cinder_brew,22
7.33,npc_dota_hero_brewmaster,brewmaster_drunken_brawler,0
7.33,npc_dota_hero_brewmaster,brewmaster_primal_companion,0
7.33,npc_dota_hero_brewmaster,generic_hidden,0
7.33,npc_dota_hero_brewmaster,brewmaster_primal_split,0
7.33,npc_dota_hero_brewmaster,special_bonus_unique_brewmaster_2,0
7.33,npc_dota_hero_brewmaster,special_bonus_unique_brewmaster_7,0
7.33,npc_dota_hero_brewmaster,special_bonus_unique_brewmaster_5,0
7.33,npc_dota_hero_brewmaster,special_bonus_unique_brewmaster_8,0
7.33,npc_dota_hero_brewmaster,special_bonus_unique_brewmaster,0
7.33,npc_dota_hero_brewmaster,special_bonus_attack_speed_80,0
7.33,npc_dota_hero_brewmaster,special_bonus_unique_brewmaster_6,0
7.33,npc_dota_hero_brewmaster,special_bonus_unique_brewmaster_4,0
7.33,npc_dota_hero_shadow_demon,shadow_demon_disruption,46
7.33,npc_dota_hero_shadow_demon,shadow_demon_disseminate,14
7.33,npc_dota_hero_shadow_demon,shadow_demon_shadow_poison,26
7.33,npc_dota_hero_shadow_demon,shadow_demon_shadow_poison_release,51
7.33,npc_dota_hero_shadow_demon,shadow_demon_demonic_cleanse,22
7.33,npc_dota_hero_shadow_demon,shadow_demon_demonic_purge,22
7.33,npc_dota_hero_shadow_demon,special_bonus_unique_shadow_demon_4,51
7.33,npc_dota_hero_shadow_demon,special_bonus_strength_12,51
7.33,npc_dota_hero_shadow_demon,special_bonus_movement_speed_25,51
7.33,npc_dota_hero_shadow_demon,special_bonus_unique_shadow_demon_3,51
7.33,npc_dota_hero_shadow_demon,special_bonus_unique_shadow_demon_disseminate_damage,51
7.33,npc_dota_hero_shadow_demon,special_bonus_unique_shadow_demon_1,51
7.33,npc_dota_hero_shadow_demon,special_bonus_unique_shadow_demon_9,51
7.33,npc_dota_hero_shadow_demon,special_bonus_unique_shadow_demon_7,51
7.33,npc_dota_hero_lone_druid,lone_druid_spirit_bear,51
7.33,npc_dota_hero_lone_druid,lone_druid_spirit_link,51
7.33,npc_dota_hero_lone_druid,lone_druid_savage_roar,53
7.33,npc_dota_hero_lone_druid,generic_hidden,51
7.33,npc_dota_hero_lone_druid,generic_hidden,51
7.33,npc_dota_hero_lone_druid,lone_druid_true_form,44
7.33,npc_dota_hero_lone_druid,special_bonus_hp_200,51
7.33,npc_dota_hero_lone_druid,special_bonus_unique_lone_druid_11,51
7.33,npc_dota_hero_lone_druid,special_bonus_unique_lone_druid_4,51
7.33,npc_dota_hero_lone_druid,special_bonus_unique_lone_druid_2,51
7.33,npc_dota_hero_lone_druid,special_bonus_unique_lone_druid_8,51
7.33,npc_dota_hero_lone_druid,special_bonus_unique_lone_druid_9,51
7.33,npc_dota_hero_lone_druid,special_bonus_unique_lone_druid_10,51
7.33,npc_dota_hero_lone_druid,special_bonus_unique_lone_druid_7,51
7.33,npc_dota_hero_chaos_knight,chaos_knight_chaos_bolt,49
7.33,npc_dota_hero_chaos_knight,chaos_knight_reality_rift,28
7.33,npc_dota_hero_chaos_knight,chaos_knight_chaos_strike,0
7.33,npc_dota_hero_chaos_knight,generic_hidden,0
7.33,npc_dota_hero_chaos_knight,generic_hidden,0
7.33,npc_dota_hero_chaos_knight,chaos_knight_phantasm,32
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight_6,0
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight_2,0
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight_8,0
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight_7,0
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight_3,0
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight,0
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight_5,0
7.33,npc_dota_hero_chaos_knight,special_bonus_unique_chaos_knight_4,0
7.33,npc_dota_hero_meepo,meepo_earthbind,26
7.33,npc_dota_hero_meepo,meepo_poof,32
7.33,npc_dota_hero_meepo,meepo_ransack,0
7.33,npc_dota_hero_meepo,meepo_petrify,0
7.33,npc_dota_hero_meepo,meepo_megameepo,53
7.33,npc_dota_hero_meepo,meepo_divided_we_stand,0
7.33,npc_dota_hero_meepo,meepo_megameepo_fling,49
7.33,npc_dota_hero_meepo,special_bonus_strength_6,0
7.33,npc_dota_hero_meepo,special_bonus_unique_meepo_2,0
7.33,npc_dota_hero_meepo,special_bonus_evasion_15,0
7.33,npc_dota_hero_meepo,special_bonus_unique_meepo_4,0
7.33,npc_dota_hero_meepo,special_bonus_unique_meepo_3,0
7.33,npc_dota_hero_meepo,special_bonus_unique_meepo_6,0
7.33,npc_dota_hero_meepo,special_bonus_unique_meepo_7,0
7.33,npc_dota_hero_meepo,special_bonus_unique_meepo_5,0
7.33,npc_dota_hero_treant,treant_natures_grasp,42
7.33,npc_dota_hero_treant,treant_leech_seed,65
7.33,npc_dota_hero_treant,treant_living_armor,0
7.33,npc_dota_hero_treant,treant_eyes_in_the_forest,53
7.33,npc_dota_hero_treant,treant_natures_guise,0
7.33,npc_dota_hero_treant,treant_overgrowth,53
7.33,npc_dota_hero_treant,special_bonus_unique_treant_8,0
7.33,npc_dota_hero_treant,special_bonus_unique_treant_12,0
7.33,npc_dota_hero_treant,special_bonus_unique_treant_3,0
7.33,npc_dota_hero_treant,special_bonus_unique_treant_9,0
